FID,BPID,Miles,STREET_NAM,FROM_ROAD,TO_ROAD,BLOCK,WARD,WIDTH__fee,Final_Rati,Rating_Cat,FC_Code,FC_Descrip,Date_Enter,Shape__Length
3268,SYR3526,0.168878910218,Valley Dr.,Cossitt,Brooklea,2000,13,30,9,Excellent,17,Collector,2021/07/23 00:00:00+00,372.450712762841
3269,SYR3527,0.132483653758,Valley Dr.,Brooklea,Crafton,2200,13,27,9,Excellent,17,Collector,2021/07/23 00:00:00+00,292.172357354459
3270,SYR3528,0.47614531605,Valley Dr.,Crafton,Dorwin,2300,13,27,9,Excellent,17,Collector,2021/07/19 00:00:00+00,1049.67216464512
3271,SYR353,0.170088603045,Briggs St,Butternut,Wadsworth,100,3,25,6,Fair,19,Local,2021/06/25 00:00:00+00,374.279137394066
3272,SYR3530,0.179405345163,Valley View Dr,Valley Dr.,Barnes,100,13,27,8,Good,19,Local,2021/07/19 00:00:00+00,394.3536490682
3273,SYR3531,0.0924894698906,Van Buren St,Oakwood,McBride,200,18,29,5,Poor,19,Local,2021/07/23 00:00:00+00,203.392840069507
3274,SYR3533,0.0381605869545,Van Buren St,Almond/Renwick,Henry,400,15,29,9,Excellent,16,Minor Arterial,2021/07/19 00:00:00+00,83.9188916793888
3275,SYR3534,0.0626958168379,Van Buren St,Henry,Stadium,500,15,29,8,Good,16,Minor Arterial,2021/07/19 00:00:00+00,137.873323329521
3276,SYR3535,0.0631407134147,Van Buren St,Stadium,Irving,600,15,29,9,Excellent,16,Minor Arterial,2021/07/19 00:00:00+00,138.852425339243
3277,SYR3536,0.152366077327,Van Rensselaer St,Erie Blvd.,Wilkinson,100,2,27,5,Poor,19,Local,2021/07/15 00:00:00+00,336.332642996977
3278,SYR3537,0.0677939987504,Van Rensselaer St,Wilkinson,Park,200,2,27,6,Fair,19,Local,2021/07/15 00:00:00+00,149.652257151476
3279,SYR3538,0.0991550588269,Van Rensselaer St,Park,Genesee,300,2,27,7,Good,19,Local,2021/07/15 00:00:00+00,218.88507288527
3280,SYR3539,0.0924519849814,Van Rensselaer St,Genesee,Belden,400,2,27,7,Good,19,Local,2021/07/15 00:00:00+00,204.09276195246
3281,SYR354,0.146805681364,Briggs St,Wadsworth,Darlington,200,3,25,6,Fair,19,Local,2021/06/25 00:00:00+00,323.047488553912
3282,SYR3541,0.138227959459,Van Rensselaer St,bridge,Spencer,500,2,27,8,Good,19,Local,2021/07/15 00:00:00+00,305.153820639683
3283,SYR3542,0.130109855228,Van Rensselaer St,Spencer,Kirkpatrick,600,2,35,9,Excellent,19,Local,2021/07/15 00:00:00+00,287.177357603823
3284,SYR3543,0.270427636821,Van Rensselaer St,Kirkpatrick,Bear,700,2,36,6,Fair,19,Local,2021/07/15 00:00:00+00,595.784391679067
3285,SYR3544,0.282410471094,Van Rensselaer St,Bear,Hiawatha,800,2,36,6,Fair,19,Local,2021/07/15 00:00:00+00,622.229192157163
3286,SYR3545,0.131249384997,Vann St,Teall,Greenway,100,6,27,6,Fair,19,Local,2021/06/23 00:00:00+00,288.716101568225
3287,SYR3546,0.131833749705,Vann St,Greenway,Dillaye,200,6,31,8,Good,19,Local,2021/06/23 00:00:00+00,290.037156327679
3288,SYR3547,0.102422277071,Vann St,Dillaye,Gale,300,6,31,7,Good,19,Local,2021/06/23 00:00:00+00,225.401844087455
3289,SYR3548,0.0659325616318,Vann St,Gale,dead end,400,6,31,7,Good,19,Local,2021/06/23 00:00:00+00,145.104425647236
3290,SYR355,0.0981349240622,Brighton Ave E,S. Salina,S. State,100,14,35,5,Poor,14,Principal Arterial,2021/10/14 00:00:00+00,215.778435833803
3291,SYR3550,0.210953009311,Velasko Rd,Rowland,W. Onondaga,200,11,32,9,Excellent,16,Minor Arterial,2021/06/10 00:00:00+00,465.44355925489
3292,SYR3551,0.101480835918,Velasko Rd,W. Onondaga,Bellevue,400,11,36,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,223.887391742819
3293,SYR3552,0.0805912502114,Velasko Rd,Bellevue,Overlook,500,11,36,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,177.774631950817
3294,SYR3553,0.0898287613937,Velasko Rd,Overlook,Stolp,600,11,36,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,198.160746040628
3295,SYR3554,0.0593031617872,Velasko Rd,Stolp,Hensberry,700,11,26,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,130.838360838986
3296,SYR3555,0.0518790990471,Velasko Rd,Hensberry,Atkinson,800,11,26,7,Good,16,Minor Arterial,1899/12/30 00:00:00+00,114.47647126825
3297,SYR3556,0.0506475485986,Velasko Rd,Atkinson,Fairdale,900,11,26,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,111.758541913722
3298,SYR3557,0.104264872146,Velasko Rd,Fairdale,Glenwood,1000,11,26,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,230.065926355875
3299,SYR3558,0.138015687498,Victoria Pl,Wescott,Allen,100,17,25,8,Good,19,Local,2021/07/16 00:00:00+00,303.526316496042
3300,SYR3559,0.117901717979,Vieau Dr,Wolcott,Bungalow,100,11,24,7,Good,19,Local,2021/06/10 00:00:00+00,259.26139419344
3301,SYR3560,0.401045009389,Village Dr,Grant Blvd,Village Dr.,100,4,33,7,Good,19,Local,2021/06/25 00:00:00+00,884.200665974168
3302,SYR3561,0.117455952761,Vincent St,dead end,Jamesville,100,19,23,8,Good,19,Local,2021/07/22 00:00:00+00,258.306018350657
3303,SYR3562,0.0470125911931,Vincent St,Jamesville,Lorraine,200,19,28,6,Fair,19,Local,2021/07/22 00:00:00+00,103.360791141926
3304,SYR3563,0.0437967234637,Vincent St,Lorraine,Ruth,300,19,28,7,Good,19,Local,2021/07/22 00:00:00+00,96.2881570610111
3305,SYR3564,0.0462867918034,Vincent St,Ruth,Harriet,400,19,28,7,Good,19,Local,2021/07/22 00:00:00+00,101.761966986343
3306,SYR3565,0.0872394363581,Vincent St,Harriet,Comstock,500,19,28,7,Good,19,Local,2021/07/22 00:00:00+00,191.798329820694
3307,SYR3566,0.0610621624728,Vincent St,Comstock,Goodrich,600,19,27,7,Good,19,Local,2021/07/22 00:00:00+00,134.251761083913
3308,SYR3568,0.155968283031,Vine St.,Burnet,Hawley,300,6,35,8,Good,19,Local,2021/06/23 00:00:00+00,344.311072873453
3309,SYR3569,0.0625697078097,Vine St.,Robinson,Pattison,500,6,27,7,Good,19,Local,2021/06/23 00:00:00+00,138.135319304572
3310,SYR357,0.259090493365,Brighton Ave E,81 on-ramp,Thurber,300,14,35,9,Excellent,14,Principal Arterial,2021/07/22 00:00:00+00,570.730677074911
3311,SYR3570,0.0955679868731,Vine St.,Pattison,Boyden,600,6,27,6,Fair,19,Local,2021/06/23 00:00:00+00,210.990496898854
3312,SYR3571,0.0635692298667,Vine St.,Boyden,Shuart,700,6,27,5,Poor,19,Local,2021/06/23 00:00:00+00,140.224415419533
3313,SYR3572,0.0446782583563,Vine St.,Shuart,Dorothy,800,6,27,6,Fair,19,Local,2021/06/23 00:00:00+00,98.5300032057795
3314,SYR3573,0.071216551204,Vine St.,Dorothy,James,900,6,27,6,Fair,19,Local,2021/06/23 00:00:00+00,157.055692398914
3315,SYR3574,0.119845712491,Wadsworth St,Scoville,Mertens,100,4,31,5,Poor,19,Local,2021/06/17 00:00:00+00,264.633298223754
3316,SYR3575,0.0889546437119,Wadsworth St,Mertens,Grant Blvd.,200,4,31,6,Fair,19,Local,2021/06/17 00:00:00+00,196.427200796504
3317,SYR3576,0.159453220199,Wadsworth St,Grant Blvd.,Listman,300400,3,27,7,Good,17,Collector,2021/06/25 00:00:00+00,352.109724018295
3318,SYR3577,0.0756329921485,Wadsworth St,Listman,Berkshire,500,3,27,5,Poor,17,Collector,2021/06/25 00:00:00+00,167.019636490758
3319,SYR3578,0.0956106925229,Wadsworth St,Berkshire,Briggs,600,3,27,5,Poor,17,Collector,2021/06/25 00:00:00+00,211.140463829908
3320,SYR3579,0.0513581462735,Wadsworth St,Briggs,Huntley,700,3,27,5,Poor,17,Collector,2021/07/13 00:00:00+00,113.413861356629
3321,SYR358,0.386011942467,Brighton Ave E,Thurber,Ball Circle,400,14,35,5,Poor,14,Principal Arterial,2021/07/22 00:00:00+00,851.099058077257
3322,SYR3580,0.0798221035496,Wadsworth St,Huntley,Hillside,800,3,27,5,Poor,17,Collector,2021/06/25 00:00:00+00,175.961820723599
3323,SYR3581,0.163604077375,Wadsworth St,Hillside,Court,900,3,27,5,Poor,17,Collector,2021/06/25 00:00:00+00,360.633669273895
3324,SYR3582,0.115795210325,Wadsworth St,Court,Weldon,1000,1,27,7,Good,17,Collector,2021/07/13 00:00:00+00,255.260466892047
3325,SYR3583,0.106291958842,Wadsworth St,Weldon,Cadillac,1100,1,27,7,Good,17,Collector,2021/07/13 00:00:00+00,234.306024968142
3326,SYR3584,0.139832144118,Wadsworth St,Cadillac,LeMoyne,1200,1,27,7,Good,17,Collector,2021/07/13 00:00:00+00,308.278235200983
3327,SYR3585,0.122809183014,Wainwright Ave,Bronx,Argyle,100,3,23,6,Fair,19,Local,2021/06/25 00:00:00+00,271.194845943894
3328,SYR3586,0.127757901278,Wainwright Ave,Argyle,Acadia,200,3,23,7,Good,19,Local,2021/06/25 00:00:00+00,282.131605659216
3329,SYR3587,0.124011002633,Wainwright Ave,Acadia,Rivoli,300,3,23,7,Good,19,Local,2021/06/25 00:00:00+00,273.86543667591
3330,SYR3588,0.0790745790142,Waite Ave,St. Fair Blvd.,Dewey,100,2,18,8,Good,19,Local,2021/07/15 00:00:00+00,174.030952025937
3331,SYR3589,0.126357934793,Wall St,dead end,Richmond,100,2,24,7,Good,19,Local,2021/07/15 00:00:00+00,278.919472192541
3332,SYR359,0.119827062476,Brighton Ave E,Ball Circle,Ainsley Dr.,500,14,35,6,Fair,14,Principal Arterial,2021/07/22 00:00:00+00,264.205431467522
3333,SYR3590,0.125993652838,Wall St.,Richmond,Park,200,2,27,7,Good,19,Local,2021/07/15 00:00:00+00,278.123841985959
3334,SYR3591,0.0678119137452,Wallace St,W. Genesee,Herald Pl.,100,2,25,5,Poor,19,Local,1899/12/30 00:00:00+00,149.607565779502
3335,SYR3592,0.0906218888025,Walnut Ave,Erie Blvd. E.,Washington,100,16,30,5,Poor,19,Local,2021/07/16 00:00:00+00,200.040859370445
3336,SYR3593,0.0620442882314,Walnut Ave,Washington,Fayette,200,16,30,4,Poor,19,Local,2021/07/16 00:00:00+00,136.955652195378
3337,SYR3594,0.0509303698646,Walnut Ave,Fayette,Ashworth Pl.,300,15,30,5,Poor,19,Local,2021/07/16 00:00:00+00,112.421469986682
3338,SYR3595,0.0531558298575,Walnut Ave,Ashworth Pl.,E. Genesee,400,16,30,5,Poor,19,Local,2021/07/16 00:00:00+00,117.332259180701
3339,SYR3596,0.111677488076,Walnut Ave,E. Genesee,Madison,500,16,30,5,Poor,17,Collector,2021/07/19 00:00:00+00,246.504024086084
3340,SYR3597,0.0793626282961,Walnut Ave,Madison,Harrison,600,16,30,5,Poor,17,Collector,2021/07/19 00:00:00+00,175.172202366865
3341,SYR3598,0.105886865485,Walnut Ave,Harrison,Adams,700,16,34,4,Poor,17,Collector,2021/07/19 00:00:00+00,233.712157386224
3342,SYR3599,0.0718466760774,Walnut Ave,Adams,Marshall,800,16,34,4,Poor,17,Collector,2021/07/19 00:00:00+00,158.57590130084
3343,SYR36,0.0544138120848,Ainsley Dr.,Ball Cir.,Game Rd,200,14,26,8,Good,17,Collector,2021/07/22 00:00:00+00,119.608665641179
3344,SYR360,0.11195481684,Brighton Ave E,Ainsley Dr.,E. Glen,600,14,35,6,Fair,14,Principal Arterial,2021/07/22 00:00:00+00,246.838094354745
3345,SYR3600,0.074197190107,Walnut Ave,Marshall,Waverly,900,16,34,4,Poor,17,Collector,2021/07/19 00:00:00+00,163.760908943793
3346,SYR3601,0.105731418497,Walnut Pl,Harrison,Adams,100,16,28,5,Poor,19,Local,2021/07/19 00:00:00+00,233.369220187082
3347,SYR3602,0.071917877104,Walnut Pl,Adams,Marshall,200,16,28,5,Poor,19,Local,2021/07/19 00:00:00+00,158.73302716859
3348,SYR3603,0.0746186824276,Walnut Pl,Marshall,Waverly,300,16,28,5,Poor,19,Local,2021/07/19 00:00:00+00,164.691127813856
3349,SYR3604,0.113705873738,Walrath Rd,S. Salina,Churchill,100,14,20,4,Poor,19,Local,2021/07/16 00:00:00+00,249.954542600537
3350,SYR3605,0.0960994296141,Walrath Rd,Churchill,Menlo,200,14,20,4,Poor,19,Local,2021/07/16 00:00:00+00,211.240722610605
3351,SYR3606,0.0851935385331,Walter Dr.,James,Tyson,100,5,24,7,Good,19,Local,2021/06/25 00:00:00+00,188.118332473119
3352,SYR3607,0.0993038517032,Walton St,Clinton,Franklin,100,9,35,5,Poor,19,Local,1899/12/30 00:00:00+00,218.411820906157
3353,SYR3608,0.156706868138,Walton St.,Franklin,Fayette,200,9,35,4,Poor,19,Local,1899/12/30 00:00:00+00,345.049475890249
3354,SYR3609,0.0853905792494,Warham St,Pond,Craig,100,3,27,4,Poor,19,Local,2021/07/13 00:00:00+00,188.043918861043
3355,SYR361,0.253857328985,Brighton Ave E,E. Glen,Rock Cut Rd.,700,14,85,7,Good,16,Minor Arterial,2021/07/22 00:00:00+00,559.817436349205
3356,SYR3610,0.0502068280363,Warham St,Craig,Cleveland,200,3,27,5,Poor,19,Local,2021/07/13 00:00:00+00,110.563354964929
3357,SYR3611,0.0687890834876,Warham St,Cleveland,Butternut,300,3,27,4,Poor,19,Local,2021/07/13 00:00:00+00,151.483972653873
3358,SYR3612,0.0737960215162,Warner Ave,S. Salina,Webster,100,19,27,10,Excellent,19,Local,2021/10/14 00:00:00+00,162.245546231789
3359,SYR3613,0.0692439673527,Warner Ave,Webster,Cannon,200,19,27,10,Excellent,19,Local,2021/10/14 00:00:00+00,152.237692682755
3360,SYR3614,0.17141040306,Warner Ave,Cannon,Midland,300,19,27,6,Fair,19,Local,2021/07/16 00:00:00+00,376.894013953809
3361,SYR3615,0.0861837734851,Warner Ave,Midland,Hope,400,19,27,7,Good,19,Local,2021/10/14 00:00:00+00,189.547302639196
3362,SYR3617,0.106038816908,Warren St N,Erie Blvd. E.,E. Willow,100,9,42,6,Fair,17,Collector,2021/06/17 00:00:00+00,234.01443129356
3363,SYR3618,0.0661233106588,Warren St S,Water,Washington,100,9,38,5,Poor,17,Collector,2021/07/16 00:00:00+00,145.961735999898
3364,SYR3619,0.0608691826848,Warren St S,Washington,Fayette,200,9,38,7,Good,17,Collector,2021/07/16 00:00:00+00,134.361782282534
3365,SYR362,0.194457722875,Brighton Ave E,Rock Cut Rd.,Intrepid Lane,800,14,82,6,Fair,16,Minor Arterial,2021/07/22 00:00:00+00,428.733644205729
3366,SYR3620,0.11333545392,Warren St S,Fayette,Jefferson,300,9,38,7,Good,17,Collector,2021/07/16 00:00:00+00,250.16979261388
3367,SYR3621,0.107043540112,Warren St S,Jefferson,Onondaga,400,9,38,7,Good,17,Collector,2021/07/16 00:00:00+00,236.275456703146
3368,SYR3622,0.0808331376172,Warren St S,Onondaga,Harrison,500,9,38,8,Good,17,Collector,1899/12/30 00:00:00+00,178.417522612511
3369,SYR3623,0.106078942917,Warren St S,Harrison,Adams,600,9,38,5,Poor,17,Collector,1899/12/30 00:00:00+00,234.136115470753
3370,SYR3624,0.0870223138923,Warren St S,Adams,S. Salina,700,9,38,8,Good,17,Collector,1899/12/30 00:00:00+00,192.050406397748
3371,SYR3625,0.176472239506,Warrington Rd E,S. Salina,Coldbrook,100,14,22,9,Excellent,19,Local,2021/07/19 00:00:00+00,387.805840007999
3372,SYR3626,0.0719719661307,Warrington Rd E,Coldbrook,Latter Dr.,200,14,22,9,Excellent,19,Local,2021/07/19 00:00:00+00,158.162430658359
3373,SYR3627,0.0915602449341,Warrington Rd W,S. Salina,Bronson,100,14,25,8,Good,19,Local,2021/07/19 00:00:00+00,201.207774455728
3374,SYR3628,0.0605382984899,Warrington Rd W,Bronson,Marjorie,200,14,25,7,Good,19,Local,2021/07/19 00:00:00+00,133.092306687964
3375,SYR3629,0.0737872090115,Washington St E,Salina,Warren,100,9,38,9,Excellent,17,Collector,2021/07/22 00:00:00+00,162.294720004028
3376,SYR363,0.0929033729288,Brighton Ave W,S. Salina,Webster,100,19,30,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,204.258895480323
3377,SYR3630,0.0729433290606,Washington St E,Warren,Montgomery,200,9,38,9,Excellent,17,Collector,2021/07/22 00:00:00+00,160.438135707867
3378,SYR3631,0.0968825739966,Washington St E,Montgomery,State,300,15,38,9,Excellent,17,Collector,2021/07/22 00:00:00+00,213.092062416723
3379,SYR3632,0.0910526545484,Washington St E,State,Townsend,400,15,38,8,Good,17,Collector,2021/07/22 00:00:00+00,200.269128920777
3380,SYR3633,0.0873036173259,Washington St E,Townsend,McBride,500,15,47,5,Poor,17,Collector,1899/12/30 00:00:00+00,192.024060317217
3381,SYR3634,0.0876727272895,Washington St E,McBride,Almond,600,15,37,5,Poor,17,Collector,1899/12/30 00:00:00+00,192.835241474443
3382,SYR3635,0.112888961903,Washington St E,Almond,Forman,700,15,36,9,Excellent,19,Local,2021/07/16 00:00:00+00,248.29817935965
3383,SYR3638,0.11192273402,Washington St E,Walnut,Pine,1200,16,36,5,Poor,19,Local,2021/07/16 00:00:00+00,246.172867693959
3384,SYR3639,0.116465245364,Washington St E,Pine,dead end,1300,16,0,5,Poor,19,Local,2021/07/16 00:00:00+00,256.163873451294
3385,SYR364,0.072585688569,Brighton Ave W,Webster,Cannon,200,19,30,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,159.588222447268
3386,SYR3641,0.0685884928386,Washington St W,Salina,Clinton,100,9,42,9,Excellent,17,Collector,1899/12/30 00:00:00+00,150.859633722463
3387,SYR3642,0.0994099287311,Washington St W,Clinton,Franklin,200,9,42,9,Excellent,17,Collector,1899/12/30 00:00:00+00,218.651033711343
3388,SYR3643,0.161302144847,Washington St W,Franklin,West,300,9,42,9,Excellent,17,Collector,1899/12/30 00:00:00+00,354.788635050917
3389,SYR3644,0.0717771179298,Water St E,Salina,Warren,100,9,0,0,Not Rated,19,Local,2021/08/17 00:00:00+00,157.876282056158
3390,SYR3645,0.0733076518762,Water St E,Warren,Montgomery,200,9,34,6,Fair,17,Collector,1899/12/30 00:00:00+00,161.242125137332
3391,SYR3646,0.0983735393046,Water St E,Montgomery,State,300,15,34,7,Good,17,Collector,1899/12/30 00:00:00+00,216.375958930179
3392,SYR3647,0.0912799487967,Water St E,State,Townsend,400,15,34,5,Poor,17,Collector,1899/12/30 00:00:00+00,200.772397061224
3393,SYR3648,0.0867640603328,Water St E,Townsend,McBride,500,15,34,4,Poor,17,Collector,1899/12/30 00:00:00+00,190.8394890493
3394,SYR3649,0.087926822694,Water St E,McBride,Almond,600,15,34,4,Poor,17,Collector,1899/12/30 00:00:00+00,193.396956383247
3395,SYR365,0.156713604819,Brighton Ave W,Cannon,Midland,300,19,30,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,344.550016433972
3396,SYR3650,0.112618539352,Water St E,Almond,Forman,700,15,34,4,Poor,19,Local,2021/07/16 00:00:00+00,247.706791470167
3397,SYR3651,0.173529388066,Water St E,Forman,S. Crouse,800,15,34,4,Poor,19,Local,2021/07/16 00:00:00+00,381.681640220145
3398,SYR3652,0.112369872258,Water St E,S. Crouse,University,1000,15,34,5,Poor,19,Local,2021/07/16 00:00:00+00,247.159861824469
3399,SYR3653,0.112274509982,Water St E,University,Walnut,1100,15,34,4,Poor,19,Local,2021/07/16 00:00:00+00,246.950136768445
3400,SYR3654,0.116273813405,Water St E,Walnut,Pine,1200,16,34,4,Poor,19,Local,2021/07/16 00:00:00+00,255.746688963336
3401,SYR3655,0.106660542621,Water St E,Pine,Erie Blvd.,1300,16,34,4,Poor,19,Local,2021/07/16 00:00:00+00,234.6021711461
3402,SYR3656,0.0686793163925,Water St W,Salina,Clinton,0,0,42,0,Not Rated,19,Local,2021/08/17 00:00:00+00,151.061618023645
3403,SYR3657,0.0984772283978,Water St W,Clinton,Franklin,200,9,42,5,Poor,19,Local,1899/12/30 00:00:00+00,216.603286454315
3404,SYR3658,0.176159056395,Water St W,Franklin,West St.,300,9,42,5,Poor,19,Local,2021/07/22 00:00:00+00,387.527657331133
3405,SYR3659,0.0592763695119,Waverly Ave,Irving,S. Crouse,100,16,42,9,Excellent,17,Collector,2021/07/20 00:00:00+00,130.358900946716
3406,SYR366,0.0865884063342,Brighton Ave W,Midland,Hope,400,19,30,5,Poor,16,Minor Arterial,2021/07/16 00:00:00+00,190.372928203304
3407,SYR3660,0.112685029863,Waverly Ave,S. Crouse,University,100,16,42,9,Excellent,17,Collector,2021/07/19 00:00:00+00,247.813634990735
3408,SYR3661,0.112372919454,Waverly Ave,University,Walnut,200,16,42,9,Excellent,17,Collector,2021/07/20 00:00:00+00,247.12723615928
3409,SYR3662,0.105354855378,Waverly Ave,Walnut,Comstock,300,16,42,9,Excellent,17,Collector,2021/07/20 00:00:00+00,231.693595376507
3410,SYR3663,0.081756116096,Waverly Ave,Comstock,Ostrom,400,16,30,5,Poor,19,Local,2021/07/20 00:00:00+00,179.795733433605
3411,SYR3664,0.107554115131,Wayne St,Catherine,Howard,100,6,27,7,Good,19,Local,2021/06/23 00:00:00+00,236.854777182501
3412,SYR3665,0.0870336598606,Wayne St,Howard,Lodi,200,6,27,7,Good,19,Local,2021/06/23 00:00:00+00,191.656763391894
3413,SYR3666,0.206575352838,Webster Ave,Colvin,Warner,0,19,27,8,Good,19,Local,2021/07/16 00:00:00+00,455.676716588784
3414,SYR3667,0.131911826577,Webster Ave,Warner,Brighton,300,19,27,8,Good,19,Local,2021/07/16 00:00:00+00,291.012641858702
3415,SYR3668,0.074699404409,Webster's Landing,Clinton,Butternut/Franklin,100,2,30,4,Poor,19,Local,1899/12/30 00:00:00+00,164.425069003773
3416,SYR3669,0.101066214584,Weldon Ave,Loma,Wadsworth,100,1,0,6,Fair,19,Local,2021/07/13 00:00:00+00,222.829346504168
3417,SYR367,0.0725948011836,Brighton Ave W,Hope,Hatch,500,19,30,5,Poor,16,Minor Arterial,2021/07/16 00:00:00+00,159.606540487304
3418,SYR3670,0.104854456599,Wellesley Rd,W. Colvin/Strathmore,Charmouth,100,13,27,9,Excellent,19,Local,2021/07/22 00:00:00+00,231.348047894953
3419,SYR3671,0.0974123491083,Wellesley Rd,Charmouth,Glenwood,200,13,27,9,Excellent,19,Local,2021/07/22 00:00:00+00,214.924932870377
3420,SYR3672,0.147802259659,Wellesley Rd,Glenwood,dead end,300,13,28,9,Excellent,19,Local,2021/07/22 00:00:00+00,326.092729833303
3421,SYR3673,0.112913579095,Wellington Pl,Forman,Irving,100,15,25,7,Good,19,Local,2021/07/16 00:00:00+00,248.345364951324
3422,SYR3674,0.197017746971,Wendell Ter,Sedgwick,Rugby,100,4,24,4,Poor,19,Local,2021/06/17 00:00:00+00,434.806727710673
3423,SYR3675,0.0528022447837,Wendell Ter,Rugby,Kline,200,4,27,7,Good,19,Local,2021/06/17 00:00:00+00,116.545357845905
3424,SYR3676,0.0927939361363,Wendell Ter,Kline,Scoville,300,4,27,7,Good,19,Local,2021/06/17 00:00:00+00,204.896598253051
3425,SYR3677,0.128000405801,Wendell Ter,Scoville,Mertens,400,4,27,8,Good,19,Local,2021/06/17 00:00:00+00,282.642085316587
3426,SYR3678,0.0879880878713,Wendell Ter,Mertens,Grant Blvd.,500,4,27,8,Good,19,Local,2021/06/17 00:00:00+00,194.29438956873
3427,SYR3679,0.1638735739,Wente Ter,Valley Dr.,Barnes,100,13,28,9,Excellent,19,Local,2021/07/19 00:00:00+00,360.216549175512
3428,SYR368,0.110462467344,Brighton Ave W,Hatch,bridge,600,19,28,6,Fair,16,Minor Arterial,2021/07/16 00:00:00+00,242.907160644594
3429,SYR3680,0.05296273991,West End Dr,Gere,Willis,100,7,27,8,Good,19,Local,2021/06/10 00:00:00+00,116.892610688741
3430,SYR3681,0.144695547443,West St N,Tracy,Park,100,2,40,5,Poor,19,Local,2021/07/15 00:00:00+00,318.878996554319
3431,SYR3682,0.0917491918198,West St N,Park,Genesee,200,2,40,5,Poor,17,Collector,2021/07/15 00:00:00+00,202.525714892741
3432,SYR369,0.054398528801,Brighton Ave W,bridge,Hunt,700,13,28,9,Excellent,16,Minor Arterial,2021/07/19 00:00:00+00,119.594912421828
3433,SYR3691,0.040650061705,West St S,Seymour,Shonnard,800,10,0,9,Excellent,17,Collector,2021/07/23 00:00:00+00,89.7139015071886
3434,SYR3693,0.0794588577633,Westcott St,Fayette,Lexington,100,17,34,5,Poor,17,Collector,2021/07/16 00:00:00+00,175.389698831839
3435,SYR3694,0.1102613614,Westcott St,Lexington,E. Genesee,200,17,34,5,Poor,17,Collector,2021/07/16 00:00:00+00,243.375920052026
3436,SYR3695,0.104409784405,Westcott St,E. Genesee,Hawthorne,300,17,34,9,Excellent,17,Collector,2021/07/16 00:00:00+00,230.454691785283
3437,SYR3696,0.142133278593,Westcott St,Hawthorne,Dell,400,17,34,9,Excellent,17,Collector,2021/07/16 00:00:00+00,313.710081740278
