FID,OBJECTID,BPID,Road_Class,FC,Miles,Rating_202,Rating_Cat,STREET_NAM,FROM_STREE,TO_STREET,BLOCK,WARD,WIDTH,Feet,Shape__Len,Shape__Length
194,193,SYR121,2,19,0.0652296356739,5,Poor,Ash St.,McBride,Lodi,400,3,30,344.412476358,143.626865875,143.62686587831
195,194,SYR1210,2,17,0.113122279441,6,Fair,"Fayette St., E.",Crouse,University,1000,15,36,597.28563545,248.807429139,248.807429133602
196,195,SYR1211,2,17,0.112231035439,5,Poor,"Fayette St., E.",University,Walnut,1100,15,36,592.579867118,246.847316831,246.847316832725
197,196,SYR1212,2,17,0.116219853502,5,Poor,"Fayette St., E.",Walnut,Pine,1200,16,36,613.640826492,255.620516011,255.620516011086
198,197,SYR1214,2,17,0.106044295585,9,Excellent,"Fayette St., E.",Beech,Maple,1400,16,36,559.91388069,233.239741898,233.239741898378
199,198,SYR1215,2,17,0.106505967625,9,Excellent,"Fayette St., E.",Maple,Cherry,1500,16,36,562.351509058,234.255230917,234.255230914539
200,199,SYR1216,2,17,0.107108748636,9,Excellent,"Fayette St., E.",Cherry,Columbus,1600,17,36,565.5341928,235.580954338,235.580954343871
201,200,SYR1217,2,17,0.0713276516701,6,Fair,"Fayette St., E.",Columbus,Wescott,1700,17,36,376.610000818,156.88201672,156.882016721576
202,201,SYR1218,2,17,0.143504377668,7,Good,"Fayette St., E.",Wescott,Allen,1800,17,36,757.703114088,315.631507682,315.631507686095
203,202,SYR1219,2,17,0.119413108444,5,Poor,"Fayette St., E.",Allen,Westmoreland,1900,17,36,630.501212582,262.643902257,262.643902247383
204,203,SYR122,2,19,0.0464792595966,7,Good,Ash St.,Lodi,Josephine,500,3,32,245.41049067,102.498540177,102.498540174378
205,204,SYR1221,2,17,0.0525391224794,7,Good,"Fayette St., E.",Ellis,Croly,2100,17,36,277.406566691,115.55736154,115.557361538442
206,205,SYR1222,2,17,0.0534885163458,8,Good,"Fayette St., E.",Croly,Bruce,2200,17,36,282.419366306,117.647066163,117.647066164462
207,206,SYR1225,2,17,0.0592272629293,8,Good,"Fayette St., E.",Genesee Pk Dr,Beattie,2500,17,36,312.719948267,130.269832552,130.269832548466
208,207,SYR1226,2,17,0.16234462666,8,Good,"Fayette St., E.",Beattie,Candee,2600,17,36,857.179628763,357.074408865,357.074408862228
209,208,SYR1227,2,17,0.0683640018979,8,Good,"Fayette St., E.",Candee,Seeley,2700,17,36,360.961930021,150.36673553,150.366735535691
210,209,SYR1228,2,16,0.0683780282286,6,Fair,"Fayette St., W.",S. Salina,S. Clinton,100,9,37,361.035989047,150.394421862,150.394421856331
211,210,SYR1229,2,16,0.0991002260162,8,Good,"Fayette St., W.",S. Clinton,Franklin,200,9,37,523.249193365,217.966494518,217.966494518145
212,211,SYR123,2,19,0.0489363551807,7,Good,Ash St.,Josephine,Peters,600,3,32,258.383955354,107.955156734,107.955156728046
213,212,SYR1230,2,16,0.171464611932,8,Good,"Fayette St., W.",Franklin,West,300,8,37,905.333151,377.130033136,377.130033137349
214,213,SYR1231,2,16,0.102737878588,7,Good,"Fayette St., W.",West,Wyoming,400,8,34,542.455998944,226.046033695,226.046033694538
215,214,SYR1232,2,16,0.0801068843188,8,Good,"Fayette St., W.",Wyoming,Niagara,500,8,34,422.964349203,176.250275601,176.250275608778
216,215,SYR1233,2,16,0.0874127796691,8,Good,"Fayette St., W.",Niagara,Tioga,600,8,34,461.539476653,192.322057521,192.322057517077
217,216,SYR1234,2,16,0.0887046573198,7,Good,"Fayette St., W.",Tioga,Oswego,700,8,34,468.360590648,195.167945645,195.167945639107
218,217,SYR1235,2,16,0.0879837862278,7,Good,"Fayette St., W.",Oswego,Seneca,800,8,34,464.554391283,193.579322997,193.579323000758
219,218,SYR1236,2,16,0.193494482032,8,Good,"Fayette St., W.",Seneca,Geddes,900,8,34,1021.65086513,425.71122145,425.711221451433
220,219,SYR1237,2,17,0.235663629238,6,Fair,"Fayette St., W.",Geddes,Magnolia,1100,8,30,1244.30396238,518.436592478,518.436592478458
221,220,SYR1238,2,17,0.108822170785,6,Fair,"Fayette St., W.",Magnolia,Nelson,1200,8,30,574.581061743,239.514693674,239.514693683114
222,221,SYR1239,2,17,0.150347573073,4,Poor,"Fayette St., W.",Nelson,Wilbur,1300,8,30,793.835185826,330.953604445,330.953604437632
223,222,SYR124,2,19,0.0496848670512,7,Good,Ash St.,Peters,S. Alvord,700,3,32,262.33609803,109.601305926,109.601305933513
224,223,SYR1244,2,19,0.128187892002,6,Fair,"Fayette St., W.",W. Genesee,School,1800,7,30,676.832069768,282.631161399,282.631161403008
225,224,SYR1245,2,19,0.202486748401,6,Fair,"Fayette St., W.",School,Erie Blvd/Harbor,1900,7,30,1069.13003156,446.521632179,446.521632173888
226,225,SYR1246,2,19,0.141081069509,7,Good,Feigel Ave,Wheaton,dead end,100,4,23,744.908047007,310.422788803,310.422788809403
227,226,SYR1247,2,19,0.257731822633,6,Fair,Fellows Ave,E. Genesee,Harvard,100,17,27,1360.8240235,568.860260804,568.860260816947
228,227,SYR1248,2,19,0.180285487649,10,Excellent,Fellows Ave,Harvard,Clarke,200,17,27,951.907374786,397.902652375,397.902652372903
229,228,SYR1249,2,19,0.143780809185,10,Excellent,Fellows Ave.,Clarke,Euclid,300,17,27,759.162672499,317.322477426,317.322477435168
230,229,SYR125,2,19,0.133333661639,6,Fair,Ashdale Ave.,James,Tyson Pl.,100,5,27,704.001733456,294.416821009,294.416820985724
231,230,SYR1250,2,19,0.0930132305606,6,Fair,Fellows Ave.,Euclid,Lennox,400,17,27,491.10985736,205.273236955,205.273236936326
232,231,SYR1251,2,19,0.0595654130137,5,Poor,Fellows Ave.,Lennox,Montana,500,17,27,314.505380712,131.454061003,131.454061016109
233,232,SYR1252,2,19,0.14873307832,5,Poor,Fellows Ave.,Montana,Dakota,600,17,27,785.310653528,328.228617874,328.228617870781
234,233,SYR1253,2,19,0.0841591024822,5,Poor,Fellows Ave.,Dakota,Meadowbrook,700,17,25,444.360061106,185.72010231,185.720102304868
235,234,SYR1254,2,19,0.0459033575347,5,Poor,Fellows Ave.,Meadowbrook,Broad,800,17,34,242.369727783,101.297218199,101.297218190718
236,235,SYR1255,2,19,0.135892463764,9,Excellent,Fenton St,Delaware,Cadwell,100,8,33,717.512208675,298.992936673,298.992936667235
237,236,SYR1256,2,19,0.160777560001,6,Fair,Fenway Dr,Dakin,Fayette,100,17,28,848.905516804,354.897656523,354.897656506199
238,237,SYR1257,2,19,0.216656952483,7,Good,Fenway Dr,Fayette,Salt Springs Rd.,200,17,28,1143.94870911,478.222725378,478.222725381665
239,238,SYR1259,2,19,0.203424969075,6,Fair,Ferndale Dr,W. Glen Av,Floral Pkwy.,0,14,24,1074.08383672,448.701203988,448.701203988577
240,239,SYR126,2,19,0.19668339313,7,Good,Ashdale Ave.,Tyson Pl.,Coughlin,200,4,27,1038.48831572,434.318486171,434.318486173295
241,240,SYR1260,2,19,0.177383571269,7,Good,Fernwood Ave,Cannon,Midland,100,19,25,936.585256302,390.087465897,390.087465890915
242,241,SYR1261,2,19,0.173021219945,5,Poor,Ferris Ave,E. Genesee,Salt Springs Rd.,100,17,30,913.552041307,381.896493831,381.896493830274
243,242,SYR1262,2,19,0.127943863686,5,Poor,Fillmore Ave,S. Salina,Churchill,100,14,27,675.543600264,281.234857213,281.234857212926
244,243,SYR1263,2,19,0.0724492775013,5,Poor,Fillmore Ave,Churchill,Menlo,200,14,27,382.532185207,159.251087765,159.251087763944
245,244,SYR1264,2,19,0.0638372614426,5,Poor,Fillmore Ave,Menlo,dead end,300,14,27,337.060740417,140.32217468,140.322174684498
246,245,SYR1266,2,19,0.0601990770879,8,Good,Fine View Pl,Standart,Oakland,200,16,18,317.851127024,132.848708607,132.848708615445
247,246,SYR1267,2,19,0.0838629173541,4,Poor,First North St,Butternut,John,100,3,27,442.79620363,184.653856515,184.653856510656
248,247,SYR127,2,19,0.171495587081,6,Fair,Ashdale Ave.,Coughlin,City Line,300,4,27,905.496699787,378.713623479,378.713623486472
249,248,SYR1270,2,19,0.155039674205,5,Poor,First North St,Cleveland,Curtis,400,3,27,174.83786136,341.422295874,341.422295880293
250,249,SYR1272,2,19,0.0866865238086,7,Good,First North St,Craig,Pond,600,3,27,457.70484571,190.873069135,190.873069123092
251,250,SYR1273,2,19,0.0797674821571,5,Poor,First North St,Pond,DeLong,700,1,36,421.17230579,175.650598206,175.650598210661
252,251,SYR1274,2,19,0.0532552447737,5,Poor,First North St,DeLong,Culbert,700,1,36,281.187692405,117.270871493,117.270871496369
253,252,SYR1276,2,19,0.0943606447723,5,Poor,First North St,Kirkpatrick,Danforth,1000,1,36,498.224204398,207.794711407,207.794711409398
254,253,SYR1277,2,19,0.0945989577871,5,Poor,First North St,Danforth,Court,1100,1,36,499.482497116,208.316054549,208.316054543259
255,254,SYR1278,2,19,0.0906667468607,7,Good,First North St,Court,Turtle,1200,1,36,478.720423424,199.658097975,199.658097971363
256,255,SYR1279,2,19,0.0876577634655,7,Good,First North St,Turtle,Bear,1300,1,36,462.832991098,193.035874578,193.035874583182
257,256,SYR128,2,19,0.11259623893,5,Poor,Ashworth Pl.,University Av.,Walnut,100,15,27,594.508141552,247.647900025,247.647900023631
258,257,SYR1280,2,19,0.0904795994898,6,Fair,First North St,Bear,LeMoyne,1400,1,36,477.732285306,199.250501289,199.250501295089
259,258,SYR1281,2,19,0.0910297104022,7,Good,First North St,LeMoyne,Wolf,1500,1,36,480.636870923,200.461468229,200.461468225254
260,259,SYR1282,2,19,0.0869769775423,7,Good,First North St,Wolf,Hiawatha,1600,1,36,459.238441424,191.552333698,191.552333696873
261,260,SYR1283,2,19,0.200306406774,10,Excellent,Fiscoe Ave,S. Salina,dead end,100,14,27,1057.61782776,440.170383223,440.170383219184
262,261,SYR1284,2,19,0.0851536518334,10,Excellent,Fish Ave,Loomis,Valley,100,13,32,449.61128168,187.219519391,187.219519388437
263,262,SYR1286,2,19,0.1986809298,5,Poor,Fitch St,W. Onondaga,Dudley,100,11,30,1049.03530934,437.232192768,437.232192769799
264,263,SYR1287,2,19,0.238476330194,5,Poor,Fitch St.,Dudley,Geddes,200,11,30,1259.15502342,525.014539619,525.014539626167
265,264,SYR1288,2,19,0.120700087334,9,Excellent,Fitch St.,Geddes,Cadwell,300,11,27,637.296461122,265.432064847,265.432064846328
266,265,SYR1289,2,19,0.0811055450154,9,Excellent,Fitch St.,Cadwell,Herriman,400,11,27,428.237277681,178.358351247,178.358351237779
267,266,SYR129,2,19,0.115871018181,5,Poor,Ashworth Pl.,Walnut,Pine,200,15,27,611.798975997,254.850245093,254.850245104167
268,267,SYR1291,2,19,0.0573820538775,9,Excellent,Fletcher Ave,Fairfield,Hutchinson,100,13,23,302.977244473,126.590195218,126.590195207712
269,268,SYR1292,2,19,0.0895049852045,5,Poor,Fletcher Ave,Hutchinson,Lynch,200,13,23,472.58632188,197.461748512,197.46174850869
270,269,SYR1293,2,19,0.0612437060059,7,Good,Floral Pkwy,Ferndale,Midland,100,14,22,323.366767711,134.62077709,134.620777088298
271,270,SYR1294,2,19,0.114235625952,6,Fair,Florence Ave E,S. Salina,Stevens,0,14,25,603.164105028,251.119086611,251.119086612719
272,271,SYR1296,2,19,0.101300419903,6,Fair,Florence Ave E,Stevens,Springbrook,300,14,25,534.866217089,222.660852793,222.66085279402
273,272,SYR1297,2,19,0.194370746884,6,Fair,Florence Ave W,S. Salina,dead end,100,14,26,1026.27754355,427.231642845,427.231642840103
274,273,SYR1299,2,19,0.124083034039,6,Fair,Fobes Ave.,Norton,Beacon,200,4,28,655.158419727,273.999734334,273.999734328064
275,274,SYR13,2,19,0.0645305290778,10,Excellent,Academy St.,McDougal Pl.,Academy,200,13,25,340.721193531,141.854540345,141.854540336727
276,275,SYR130,2,19,0.138723958922,9,Excellent,Atkinson Ave,Wolcott,Velasko,100,11,23,732.462503109,305.015115448,305.015115438712
277,276,SYR1300,2,19,0.158669262662,6,Fair,Fobes Ave.,Beacon/Coughlin,City Line/Dunlap,300,4,21,837.773706857,350.382191583,350.382191582754
278,277,SYR1301,2,19,0.201493015782,5,Poor,Ford Ave,Onon. Crk. Blvd.,circle,100,13,24,1063.88312333,443.361037967,443.36103796178
279,278,SYR1302,2,19,0.0502784404121,5,Poor,Fordham Rd,Wheaton,Dorchester,100,4,34,265.470165376,110.626889299,110.626889295989
280,279,SYR1303,2,19,0.114549714843,5,Poor,Fordham Rd,Dorchester,Teall,200,4,34,604.822494371,252.043456022,252.04345602717
281,280,SYR1304,2,19,0.0830259821684,7,Good,Fordland Ave,Willumae,Seventh North,100,1,27,438.377185849,183.153077363,183.153077365095
282,281,SYR1305,2,19,0.164143202881,10,Excellent,Forest Ave,Cannon,Midland,100,19,28,866.676111212,360.890536329,360.890536321664
283,282,SYR1164,2,17,0.111462184177,7,Good,Euclid Ave.,Houston,Meadowbrook,1400,17,36,588.520332456,245.310420466,245.31042046825
284,283,SYR1167,2,18,0.110168258318,7,Good,Euclid Ave.,Scott,Standish,1700,17,0,581.68840392,242.278455661,242.278455660782
285,284,SYR1169,2,18,0.0790420942522,6,Fair,Euclid Ave.,Shirley,Bradford,1900,17,0,417.342257652,173.986879434,173.986879430676
286,285,SYR117,2,19,0.0618860013681,9,Excellent,Arthur St.,Laforte,Stolp,700,11,26,326.758087224,136.563771599,136.563771604183
287,286,SYR1178,2,19,0.0448883138367,9,Excellent,Evans St,Leavenworth,Maltbie,100,2,0,237.010297058,98.7583651105,98.7583651158798
288,287,SYR1187,2,19,0.138626225698,9,Excellent,Fairdale Ave,Wolcott,Velasko,100,11,27,731.946471684,304.795731409,304.795731411135
289,288,SYR1195,2,19,0.0578594356311,4,Poor,"Farmer St.,W.",Whitwell,Merz,200,4,24,305.497820132,127.292211199,127.292211191179
290,289,SYR1198,2,19,0.0643728294647,6,Fair,Fayette Blvd,Salisbury Pk.,Melbourne,300,17,25,339.888539573,141.590159437,141.590159433041
291,290,SYR1199,2,19,0.067300170525,7,Good,Fayette Blvd,Melbourne,Audubon,400,17,30,355.344900372,148.030139904,148.030139911656
292,291,SYR120,2,19,0.0676752213314,4,Poor,Ash St.,Townsend,McBride,300,3,30,357.32516863,149.013952402,149.01395239884
293,292,SYR1201,2,16,0.0737482600213,8,Good,"Fayette St., E.",S. Salina,S. Warren,100,9,38,389.390812912,162.206117075,162.206117073383
294,293,SYR1209,2,17,0.0606878338642,9,Excellent,"Fayette St., E.",Irving,Crouse,900,15,36,320.431762803,133.480157576,133.480157583011
295,294,SYR1213,2,17,0.106307895855,5,Poor,"Fayette St., E.",Pine,Beech,1300,16,36,561.305690113,233.819667783,233.819667775626
296,295,SYR1220,2,17,0.0536075892739,7,Good,"Fayette St., E.",Westmoreland,Ellis,2000,17,36,283.048071366,117.90759204,117.907592042541
297,296,SYR1223,2,17,0.0526141661215,8,Good,"Fayette St., E.",Bruce,Fenway,2300,17,36,277.802797121,115.72461129,115.724611295984
298,297,SYR1224,2,17,0.0598633375464,8,Good,"Fayette St., E.",Fenway,Genesee Pk Dr,2400,17,36,316.078422245,131.669250859,131.669250859315
299,298,SYR1241,2,17,0.0917039767376,5,Poor,"Fayette St., W.",Ulster,Schuyler,1500,7,30,484.196997174,202.163343263,202.16334327287
300,299,SYR1242,2,17,0.103627732925,5,Poor,"Fayette St., W.",Schuyler,Hamilton,1600,7,30,396.894394303,228.485302741,228.485302729323
301,300,SYR1265,2,19,0.169134673349,8,Good,Fine View Pl,Raynor/Renwick,Standart,100,16,18,893.031075281,373.196617102,373.196617095065
302,301,SYR1275,2,19,0.0573842616861,5,Poor,First North St,Culbert,Kirkpatrick,800,1,36,302.988901703,126.363546997,126.3635469966
303,302,SYR1298,2,19,0.122519684132,6,Fair,Fobes Ave,Arnett,Norton,100,4,28,646.903932216,270.531006799,270.531006801696
304,303,SYR1306,2,19,0.0861702961073,7,Good,Forest Ave,Midland,Hope,200,19,28,454.979163446,189.486827496,189.486827501694
305,304,SYR1307,2,19,0.171814972262,7,Good,Forest Hill Dr.,James,Northcliffe,100,5,36,907.183053546,379.363887635,379.363887645863
306,305,SYR1308,2,19,0.157204551969,9,Excellent,Forest Hill Dr.,Northcliffe,Glencove,200,5,36,830.040034396,347.097286652,347.097286644932
307,306,SYR1309,2,19,0.156860646859,9,Excellent,Forest Hill Dr.,Glencove,Sunnycrest,300,5,36,828.224215415,346.32528252,346.325282518351
308,307,SYR1310,2,19,0.0918006659608,6,Fair,Forman Ave,Erie Blvd.,Washington,100,15,37,484.707516273,202.642985327,202.642985329889
309,308,SYR1311,2,19,0.0631562152881,6,Fair,Forman Ave,Washington,Fayette,200,15,37,333.464816721,139.409954552,139.409954553025
310,309,SYR1314,2,19,0.110401786842,7,Good,Fountain St.,Hawley,Gertrude,100,6,26,582.921434524,243.159409023,243.159409023746
311,310,SYR1315,2,19,0.0904843923572,6,Fair,Fourth North St,LeMoyne,Wolf,100,1,34,477.757591646,199.281168106,199.281168107321
312,311,SYR1316,2,19,0.086947948003,6,Fair,Fourth North St,Wolf,Hiawatha,200,1,34,459.085165456,191.489663423,191.489663422883
313,312,SYR1318,2,19,0.112196885097,6,Fair,Foxboro Rd,Fayette,Mountainview,100,17,30,592.399553314,247.667110229,247.667110230617
314,313,SYR1319,2,17,0.0916745730971,5,Poor,"Franklin St, S.",Erie Blvd.,Washington,100,9,45,484.041745953,202.364404345,202.364404348933
315,314,SYR1320,2,17,0.0632139656163,5,Poor,"Franklin St, S.",Washington,Fayette,200,9,45,333.769738454,139.537667119,139.537667130357
316,315,SYR1321,2,17,0.0507925576974,6,Fair,"Franklin St, S.",Fayette,Walton,300,9,45,268.184704642,112.117318325,112.117318319821
317,316,SYR1323,2,14,0.0731484349922,6,Fair,"Franklin St., N.",Erie Blvd.,Genesee,100,9,45,386.223736759,161.408150568,161.40815054966
318,317,SYR1325,2,16,0.0657192835307,6,Fair,"Franklin St., N.",Willow,Herald Pl.,300,9,45,346.997817042,145.075165439,145.075165433524
319,318,SYR1326,2,16,0.0956636926422,7,Good,"Franklin St., N.",Herald Pl.,Butternut,400,2,30,505.104297151,211.179930838,211.1799308389
320,319,SYR1327,2,17,0.127375392826,5,Poor,"Franklin St., N.",Butternut,Genant,500,2,30,672.542074121,280.950605738,280.950605739771
321,320,SYR1328,2,17,0.0512916711627,5,Poor,"Franklin St., N.",Genant,Plum,600,2,30,270.820023739,113.141782069,113.141782056301
322,321,SYR1329,2,19,0.275265476706,8,Good,Furman St,S. Salina,Midland,100200,18,30,1453.40171701,605.4964025,605.496402502938
323,322,SYR133,2,18,0.0527971859405,7,Good,Atlantic Ave,Girard,Empire,300,13,25,278.769141766,116.069971396,116.069971384744
324,323,SYR1330,2,19,0.137796595227,8,Good,Furman St,Midland,Cortland,300,12,30,727.566022796,303.090364228,303.090364220191
325,324,SYR1331,2,19,0.064265264754,7,Good,Gale Ave.,Burnet,Vann,100,6,30,339.320597901,141.873013524,141.873013510828
326,325,SYR1332,2,19,0.14466226481,6,Fair,Game Rd,dead end,Ainsley,100,14,27,763.816758194,319.127917618,319.127917628923
327,326,SYR1334,2,19,0.0645038135257,7,Good,Garfield Ave,Oakwood,Woodland,100,18,27,340.580135416,142.321319812,142.321319794963
328,327,SYR1335,2,19,0.105654182434,7,Good,Garfield Ave,Woodland,Borden,200,19,27,557.854083253,233.128544947,233.128544955983
329,328,SYR1338,2,19,0.0742596315914,7,Good,Garfield Ave,Colvin,Elk,500,19,27,392.090854802,163.849445605,163.849445597514
330,329,SYR1339,2,19,0.0484554043732,6,Fair,Garfield Pl,Garfield Av.,dead end,100,19,27,255.844535091,106.544903153,106.544903151529
331,330,SYR1340,2,19,0.0677394032786,7,Good,Gary Ave,Parrish La,Edna Dr.,100,14,27,357.664049311,149.366298586,149.366298592584
332,331,SYR1342,2,16,0.154543913159,7,Good,Geddes St N,bridge,Erie Blvd,100,2,56,815.99186148,341.123624049,341.123624057239
333,332,SYR1343,2,16,0.139412738616,8,Good,Geddes St N,Erie Blvd,Richmond,200,2,46,736.099259893,307.734347287,307.734347288722
334,333,SYR1345,2,16,0.116625055567,8,Good,Geddes St N,Park,W. Genesee,400,2,46,615.780293394,257.450004653,257.450004644368
335,334,SYR1346,2,16,0.0850053424463,6,Fair,Geddes St N,W. Genesee,Belden,500,2,36,448.828208117,187.653718549,187.653718551515
336,335,SYR1349,2,16,0.0905645177974,8,Good,Geddes St N,Marquette,Spencer,800,2,30,478.18065397,199.933753251,199.933753246165
337,336,SYR1350,2,17,0.0464047652411,8,Good,Geddes St N,Spencer,Pulaski,900,2,30,245.017160473,102.446349596,102.446349602718
338,337,SYR1351,2,17,0.214810775369,8,Good,Geddes St N,Pulaski,Van Rennselaer,1000,2,0,1134.20089395,474.126148052,474.126148051434
339,338,SYR1353,2,16,0.07851407233,7,Good,"Geddes St., S.",Fayette,Marcellus,200,8,56,414.554301902,173.297850454,173.297850449549
340,339,SYR1354,2,16,0.074034156278,6,Fair,"Geddes St., S.",Marcellus,Otisco,300,8,56,390.900345148,163.407489606,163.407489596779
341,340,SYR1355,2,16,0.0586756922424,7,Good,"Geddes St., S.",Otisco,Gifford,400,8,56,309.80765504,129.487655146,129.487655149395
342,341,SYR1356,2,16,0.066089444426,7,Good,"Geddes St., S.",Gifford,Seymour,500,8,56,348.952266569,145.829292277,145.829292273676
343,342,SYR1357,2,16,0.0653273483561,8,Good,"Geddes St., S.",Seymour,Shonnard,600,8,56,344.92839932,144.144157854,144.144157863707
344,343,SYR1358,2,16,0.0709875276131,9,Excellent,"Geddes St., S.",Shonnard,Merriman,700,8,60,374.814145797,156.630061988,156.630061982127
345,344,SYR1359,2,16,0.0648812783896,9,Excellent,"Geddes St., S.",Merriman,Delaware,800,8,56,342.573149897,143.156745716,143.15674571362
346,345,SYR136,2,18,0.0824509749754,7,Good,Atlantic Ave,Shirley,Valley,600,13,25,435.34114787,181.264567824,181.26456782943
347,346,SYR1360,2,16,0.0671930202597,6,Fair,"Geddes St., S.",Delaware,Fitch,900,8,40,354.779146971,148.256044653,148.256044651717
348,347,SYR1361,2,16,0.0668804380264,6,Fair,"Geddes St., S.",Fitch,Putnam,1000,11,40,353.128712779,147.562431894,147.562431893735
349,348,SYR1363,2,16,0.0609294926401,6,Fair,"Geddes St., S.",Rowland,Elliot,1200,11,36,321.70772114,134.427726614,134.427726622957
350,349,SYR1364,2,16,0.0876900327462,6,Fair,"Geddes St., S.",Elliot,W. Onondaga,1300,11,36,463.0033729,193.467410662,193.46741067622
